"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"226148_at",-1.03499457057939,10.4589094576826,-9.76632326843758,2.82546801050253e-16,1.72990229212527e-14,26.5651311043178
"239359_at",-2.98203012232819,6.0279226121467,-9.76536276729794,2.83929845572105e-16,1.73642336575917e-14,26.5603323638277
"1564494_s_at",1.66553210829508,10.6333254821315,9.76494581873371,2.84532322852417e-16,1.73816149305806e-14,26.5582492575592
"206577_at",-3.15510806908171,6.40018391991121,-9.76451411961229,2.85157460993046e-16,1.74003401309645e-14,26.5560924577446
"204879_at",4.49025625811988,8.48148611707837,9.76126424818271,2.89907849353678e-16,1.7651143919134e-14,26.5398559109798
"212913_at",1.3076146620687,8.59512766030053,9.76114234968325,2.90087561605527e-16,1.7651143919134e-14,26.5392469005196
"242300_at",-1.76873284526348,8.91780719527247,-9.7610408701453,2.90237255587174e-16,1.7651143919134e-14,26.5387399042073
"226339_at",-1.19476675150086,9.83412464195603,-9.75893915694758,2.93354945749019e-16,1.78154526625612e-14,26.5282396685817
"202705_at",3.12505447771283,8.27034241474889,9.7585622257437,2.93917617581302e-16,1.78154526625612e-14,26.5263565101323
"209683_at",-1.55426210426879,10.019922974037,-9.75602494360726,2.97733377754447e-16,1.80267327708466e-14,26.5136802087619
"226375_at",-1.33952310999898,9.19755506886384,-9.7554071329744,2.98669962270709e-16,1.80634137868109e-14,26.5105936247317
"239252_at",-1.52603370327246,9.17295882756375,-9.75494154694321,2.993777241146e-16,1.80861898750781e-14,26.5082675573108
"202132_at",2.01537372236087,9.176429424162,9.7512302079063,3.05079813099574e-16,1.83899821554162e-14,26.4897257721289
"223451_s_at",1.29149984414408,9.38914224718747,9.75069680196025,3.05908212073914e-16,1.83932581780983e-14,26.4870608943983
"228573_at",1.27212156750538,8.25125127582291,9.75055383374813,3.06130628843398e-16,1.83932581780983e-14,26.4863466305277
"210756_s_at",1.58972655662476,9.85162900804186,9.75054489611912,3.06144538551103e-16,1.83932581780983e-14,26.4863019784711
"201655_s_at",3.56096649338402,8.13722174679363,9.74989343140953,3.07160121991648e-16,1.84339953212416e-14,26.4830472871616
"215005_at",-3.73116347585795,7.34087100066548,-9.74426380586949,3.16077779126024e-16,1.88861660299886e-14,26.4549220517462
"209152_s_at",1.79824846472163,7.62427004617338,9.74359878466739,3.17148161589928e-16,1.89294126217604e-14,26.4515996675051
"214098_at",-3.25217471727625,9.20554874214742,-9.74023912190346,3.22611346295478e-16,1.92344688375927e-14,26.434815161788
"202734_at",1.02976195306678,8.95800391401245,9.73934024028611,3.24088914359485e-16,1.92804661001248e-14,26.4303244646179
"202395_at",-1.99894987033167,11.6716845617056,-9.73879459063296,3.24989142960393e-16,1.92936335315014e-14,26.4275984724375
"228620_at",1.21777135069067,8.20105963936624,9.73830428266508,3.25800199468255e-16,1.93105490902745e-14,26.42514896209
"209408_at",1.41726165250562,8.9000804610181,9.73817828996305,3.26008940384764e-16,1.93105490902745e-14,26.4245195204324
"200797_s_at",1.21170386198541,12.578451717416,9.73703228164488,3.27913762073722e-16,1.94023340066437e-14,26.4187942319537
"52837_at",-2.5645175523454,8.50323072908462,-9.73375704215386,3.33419216789009e-16,1.97067355914482e-14,26.4024316831506
"210240_s_at",-1.97901850201794,8.026487494213,-9.73114162897067,3.37881831006628e-16,1.99489085802865e-14,26.3893655858388
"211792_s_at",2.20317848668043,8.54994185739861,9.73083427085147,3.38410174081181e-16,1.99585257420038e-14,26.3878300883605
"225238_at",1.46229141804396,8.09480040951138,9.7286129182002,3.42253273876316e-16,2.01416789291026e-14,26.3767326967454
"229490_s_at",2.48112895153424,7.35400684811318,9.72211517540315,3.53747135222298e-16,2.07956860020402e-14,26.3442716625871
"201962_s_at",-1.69725847634462,9.41939662483925,-9.72103891838168,3.55687834974575e-16,2.08872900338349e-14,26.3388950013345
"203819_s_at",4.4150566589453,7.61211951984594,9.71844160133498,3.60415250360478e-16,2.1122628828369e-14,26.3259196214438
"209379_s_at",-1.19571868567131,10.6230978272598,-9.71822130393971,3.608190949683e-16,2.1122628828369e-14,26.3248190879318
"226391_at",-1.01584317817106,10.1239732045808,-9.71820134454396,3.6085570645942e-16,2.1122628828369e-14,26.3247193773626
"205176_s_at",1.02973098718183,9.61522650588624,9.71659569744072,3.63813141341175e-16,2.1272941207779e-14,26.3166981060924
"227996_at",-1.74374089342532,8.80865105317929,-9.71297758489543,3.70566447853214e-16,2.16446475043932e-14,26.2986233312038
"1568683_at",-2.28839067913673,5.45875900650293,-9.71184820803052,3.72700016099492e-16,2.17460106615829e-14,26.2929814021976
"203820_s_at",3.28898979047366,8.53592791038045,9.7111710681487,3.73985122583019e-16,2.17977049088862e-14,26.2895986801174
"219607_s_at",2.6442103300755,8.44345731624998,9.70733595347766,3.81347615178672e-16,2.21794859507485e-14,26.2704400590744
"229642_at",-1.96334408125772,10.6543963128763,-9.70662763136055,3.82723189925319e-16,2.22121671652866e-14,26.2669015963002
"239333_x_at",1.00653736972051,8.91678983983327,9.70655954296366,3.82855679895807e-16,2.22121671652866e-14,26.2665614571819
"201555_at",1.34611360464734,10.0915190168473,9.70602638966431,3.83894703871142e-16,2.22121671652866e-14,26.2638980639144
"218813_s_at",-1.22842713160828,9.35004709054714,-9.70600157933736,3.83943123505951e-16,2.22121671652866e-14,26.2637741227913
"205328_at",-1.93671230541459,9.62371185790937,-9.70570888329886,3.84514807798314e-16,2.22217007389305e-14,26.2623119468347
"206780_at",-2.5279153118273,9.07681854624961,-9.69675846596864,4.0241341787603e-16,2.32315052753315e-14,26.2176001879929
"238673_at",-2.71829664423688,9.09651319701509,-9.69252062133684,4.11176244243028e-16,2.36873082561651e-14,26.1964303670845
"216442_x_at",2.56922681895969,12.5645202156784,9.69205814719881,4.12143997565017e-16,2.37180401886388e-14,26.1941201260028
"212016_s_at",1.76559893279243,9.21673939421817,9.68737186942509,4.22079651877632e-16,2.42132731386482e-14,26.1707104546599
"201136_at",2.76718500932603,9.60703909820993,9.68707471047965,4.2271768856869e-16,2.4224429303045e-14,26.1692260456004
"227817_at",-2.68527336707607,9.54600376555699,-9.68660790145,4.23721932219011e-16,2.42565260841477e-14,26.1668941792839
"206460_at",-1.59087751377764,7.25877446467666,-9.68388347034128,4.2963074389069e-16,2.45690301739291e-14,26.1532847909484
"229286_at",-3.57950001928719,7.89367714499966,-9.68319369723086,4.31139761920833e-16,2.46295353742495e-14,26.1498391716842
"242789_at",-3.17100033273042,7.55405973371191,-9.68131302803972,4.35281075458562e-16,2.48401310073338e-14,26.1404447054737
"209526_s_at",-1.14538050479556,10.8529387272147,-9.68077740645669,4.36467795456418e-16,2.48818535629033e-14,26.1377691342718
"228550_at",-2.02758757951168,8.36144682069327,-9.67936927923138,4.39603083882351e-16,2.50344559124785e-14,26.1307351835031
"213386_at",-2.03401279468945,9.63566421291947,-9.67847816219915,4.4159883616946e-16,2.51219137913779e-14,26.1262838414565
"228044_at",-1.42698961851428,9.44891352531289,-9.67569200641885,4.47897345640664e-16,2.54537125259871e-14,26.1123663913353
"221901_at",-3.97875190358376,6.74767365541596,-9.67511690737314,4.4920857938718e-16,2.55016924595344e-14,26.1094936591747
"220359_s_at",-4.29514320145131,7.76817352803085,-9.6736416022751,4.52589869388714e-16,2.56669683664858e-14,26.1021242404541
"211964_at",2.812941274113,11.1515456527218,9.67195647206709,4.56483200067871e-16,2.58609097565421e-14,26.0937067399726
"209764_at",-1.32611327838749,8.5636351751144,-9.67022678454107,4.60514295974619e-16,2.60352663002711e-14,26.0850667053162
"222581_at",1.57070590608584,9.90616411048436,9.66993658099727,4.6119410256554e-16,2.6046735804976e-14,26.0836171011142
"208857_s_at",-1.13293729306949,12.0098443985653,-9.66941920990167,4.62408542105813e-16,2.60821034121483e-14,26.0810327682705
"204508_s_at",3.73140000377894,7.68436539883279,9.66926314838475,4.62775496793286e-16,2.60821034121483e-14,26.0802532222854
"231861_at",1.15836846892204,8.37835952927352,9.66877642923968,4.63921812697893e-16,2.61197545947114e-14,26.0778220037887
"230550_at",2.16522389742962,7.54927766177013,9.66527448447584,4.72253662372091e-16,2.65614719496674e-14,26.0603294730406
"209956_s_at",-2.8347700467788,9.89632139569548,-9.66391791202555,4.75521274805213e-16,2.67177401038447e-14,26.0535533132706
"211126_s_at",2.22270902986132,11.0016836176808,9.66347225731303,4.76599659265484e-16,2.67508090354223e-14,26.0513272467679
"214156_at",-2.4677004981653,8.73754563057778,-9.66195592680585,4.80287180712383e-16,2.69301065710938e-14,26.0437531230324
"221086_s_at",-3.46901229208494,6.27723755896314,-9.65846346363066,4.88889253412242e-16,2.73282587478022e-14,26.0263082622811
"222900_at",-1.83034734965567,9.24428776911182,-9.65772514741104,4.90727381713779e-16,2.74029596089311e-14,26.0226203918657
"203907_s_at",-1.31575437601706,10.2062964013441,-9.65689181960643,4.92810352837262e-16,2.74911662916255e-14,26.0184579497501
"220104_at",1.59523195618063,6.9973874936354,9.65477333751601,4.9814554997015e-16,2.77321334561874e-14,26.007876250456
"204787_at",2.15849858522898,10.4862030187642,9.65341939199365,5.01585534482766e-16,2.7895204475262e-14,26.0011134000813
"223460_at",-1.62709455110445,9.03047794397247,-9.65062366798962,5.087639791424e-16,2.82656431260467e-14,25.9871490593776
"201020_at",-1.73096059531213,12.0582903484819,-9.64922527468061,5.12393001376828e-16,2.84383323010089e-14,25.9801642752995
"212948_at",-1.26394736711224,9.74493084323691,-9.64730113391431,5.17428741956862e-16,2.86886658725788e-14,25.9705534983676
"201557_at",-1.54019181020749,11.1847439685965,-9.64686813958764,5.18568748741047e-16,2.87227130578041e-14,25.9683907676823
"226822_at",-1.46166012294552,10.1341737416229,-9.6440792094599,5.25971970699978e-16,2.90737927488238e-14,25.9544606137649
"239068_at",-1.29573095302768,8.59094612002001,-9.64134431223028,5.33334342205863e-16,2.94212004352412e-14,25.9408004497479
"223183_at",-1.05746265715853,9.46197144657113,-9.63269155645818,5.57313000616574e-16,3.06510925505267e-14,25.8975826900638
"235225_at",-2.56161437616888,9.20708452941565,-9.63221056947957,5.58677095472514e-16,3.06952034356543e-14,25.8951803452592
"1552658_a_at",-2.19614631995551,8.96654914936822,-9.63169359315207,5.6014697854747e-16,3.07450320999125e-14,25.8925982513145
"238728_at",-1.06270603523203,8.6516606057159,-9.62974346313401,5.65726524107976e-16,3.09889896299989e-14,25.8828581525206
"201193_at",1.69588421514065,11.4423491388887,9.6289067962533,5.68137320338985e-16,3.10833575716892e-14,25.8786793622822
"202712_s_at",-3.04786160191874,8.78388143650725,-9.62875092247586,5.68587592956211e-16,3.10833575716892e-14,25.877900841142
"212464_s_at",2.35819843670958,12.598538900958,9.62597161763676,5.76676316940269e-16,3.14940236970589e-14,25.8640194938327
"213200_at",-2.55354375348335,8.61078224847723,-9.62530069543474,5.78646100379198e-16,3.15653857564405e-14,25.8606685639427
"212077_at",1.4439476320986,12.4951371071361,9.62513317784689,5.7913896925555e-16,3.15653857564405e-14,25.8598318961774
"210315_at",-3.11608932314642,8.17160738129662,-9.62190335782807,5.8872417985748e-16,3.20558261560883e-14,25.8437006209087
"203742_s_at",1.18581111565846,8.9536906127512,9.62103932170832,5.91315174328942e-16,3.21648362705443e-14,25.8393852358149
"202903_at",1.55178283517851,9.19067746758581,9.61956309699163,5.95768343131525e-16,3.23748224113851e-14,25.8320123320468
"216858_x_at",1.1564285634031,10.3607775611916,9.61824723235884,5.99766018191795e-16,3.2559663570088e-14,25.825440364197
"228714_at",1.03126168377685,8.18052773194961,9.61260328864799,6.17219010339004e-16,3.34358833771725e-14,25.7972525005558
"231438_x_at",-1.87055504114576,6.55088711035663,-9.61243627184516,6.17743144078645e-16,3.34358833771725e-14,25.7964183668466
"202487_s_at",1.21582068632286,10.9237203551431,9.61191017981741,6.19397040439533e-16,3.34922084846775e-14,25.7937909030016
"226627_at",-2.03973051390378,10.3652156816847,-9.61124235381143,6.21502887724789e-16,3.35728360111908e-14,25.7904555828354
"204500_s_at",-1.50500688008757,10.3374292424533,-9.61080397089111,6.22889123819115e-16,3.3614470078195e-14,25.7882661730179
"205874_at",-3.35537224668032,6.60318695667161,-9.60956331995405,6.2682902911774e-16,3.37803336325485e-14,25.7820700236735
"225325_at",-1.62762752175344,10.8593794091007,-9.60944699320339,6.27199719909255e-16,3.37803336325485e-14,25.7814890574001
"226353_at",1.36154932889118,10.0731126445263,9.60709484051839,6.3474235309325e-16,3.40884129820466e-14,25.7697418372697
"229925_at",-2.48175950581643,8.97965028493507,-9.6070793345772,6.34792375491942e-16,3.40884129820466e-14,25.7696643971405
"228662_at",-1.27169007300346,10.6498696188525,-9.60590995983701,6.38576170697716e-16,3.42477397418289e-14,25.763824290061
"227702_at",-3.06467301087344,7.31548943261497,-9.60566035133487,6.39386754236708e-16,3.42477397418289e-14,25.7625776947914
"222457_s_at",1.95776674593721,9.10357373169745,9.60558223411538,6.39640644840339e-16,3.42477397418289e-14,25.7621875618292
"1556583_a_at",-2.3740137533974,8.86757515119494,-9.60320420406572,6.47417945234946e-16,3.4596317263323e-14,25.7503112534721
"207957_s_at",-3.6233405327756,9.91180569591432,-9.60297931418967,6.48158316821485e-16,3.46020236134621e-14,25.7491881179058
"218734_at",1.01222220847853,9.61118465509609,9.60233234653948,6.50292954620155e-16,3.46820792291704e-14,25.7459570638927
"212926_at",1.56221266669956,8.46434141923812,9.60184406243973,6.51908675200999e-16,3.47343302231728e-14,25.7435185040206
"202047_s_at",-1.20585593805818,11.5813593180091,-9.60080539579583,6.55358955672492e-16,3.48841312340563e-14,25.7383312689372
"228480_at",-1.1590268641944,9.60276805367473,-9.5987009779657,6.62405535755228e-16,3.51938916958998e-14,25.7278215898451
"218725_at",-1.25516737050626,9.52281798930784,-9.59868266412445,6.62467190291414e-16,3.51938916958998e-14,25.7277301289613
"222570_at",-2.33908841230267,9.65211868429657,-9.59838047407992,6.63485357905118e-16,3.52137277466202e-14,25.7262209669356
"223002_s_at",1.15299727957396,9.6115955336713,9.59755094207779,6.66288342814501e-16,3.52696540056509e-14,25.7220782234799
"201004_at",1.04196899212159,12.1759532825241,9.5974953727631,6.66476533679375e-16,3.52696540056509e-14,25.7218007066713
"213503_x_at",2.61080613344619,11.6679150619744,9.59721139290512,6.67439088710973e-16,3.52796325203494e-14,25.7203824934094
"236156_at",-2.75525942661586,4.50360953003667,-9.59705874068472,6.67957080292995e-16,3.52796325203494e-14,25.719620139183
"201727_s_at",1.39166223055402,9.00601212608673,9.59664369081609,6.69367492500425e-16,3.5319967988334e-14,25.7175473575407
"221696_s_at",-1.96071847859352,7.29334030823148,-9.59372336699859,6.7937576973765e-16,3.57789285561064e-14,25.7029631833453
"221792_at",-1.68780315014915,11.415957377561,-9.59280139703429,6.82566420011625e-16,3.59010763191989e-14,25.6983588709684
"209166_s_at",1.47509170167423,9.51715663007525,9.59159336369941,6.8676972412504e-16,3.60639951381162e-14,25.6923259817433
"225253_s_at",1.16299191038923,9.96557894674092,9.58587042124855,7.07036746433402e-16,3.70214744323753e-14,25.663746085979
"201561_s_at",-1.09084336474665,12.2638123102678,-9.58419495182766,7.13082529625305e-16,3.73022760444701e-14,25.6553790392384
"228140_s_at",-2.63304734470892,5.60492031008708,-9.58309059998539,7.17095708468122e-16,3.74763138053297e-14,25.6498640961436
"215267_s_at",-3.92465556739329,7.1012268562347,-9.58060217728416,7.26221484229942e-16,3.79169540327436e-14,25.6374374199283
"227067_x_at",1.27212271856136,9.26448867060053,9.5801911785931,7.27739865535328e-16,3.79599400921498e-14,25.6353849866878
"204945_at",-2.01196935239579,8.98276649546767,-9.57884273578089,7.32743828311432e-16,3.81480826459221e-14,25.6286511934692
"210169_at",-2.33089632362545,9.33985376281471,-9.57515606051522,7.46601004108518e-16,3.88324958451224e-14,25.6102410056098
"208079_s_at",2.19106940943715,7.82765391654129,9.57458373043638,7.48775592547356e-16,3.89085456096943e-14,25.6073829769482
"233059_at",-3.36213173226311,8.72590112236795,-9.57273694652901,7.55835773093781e-16,3.92008158366293e-14,25.5981607843299
"215314_at",-2.40366062683896,8.17558028240937,-9.57007039127371,7.66147449496343e-16,3.96979228267019e-14,25.5848450498172
"224368_s_at",-1.21591518128371,10.1451262963379,-9.56932699064716,7.69047188823168e-16,3.98104020125115e-14,25.5811328208696
"227810_at",1.00984339968482,9.91880463216792,9.56883240662665,7.70982457108491e-16,3.98727887595322e-14,25.5786630826481
"39582_at",-1.13812580924298,9.30747408684667,-9.56806959828368,7.73976812158896e-16,3.99519807584441e-14,25.5748539572413
"224659_at",1.35788912598258,10.6303826364982,9.5670910400778,7.77835103368788e-16,4.01132280455898e-14,25.569967488736
"217728_at",2.01123855692872,12.539503755601,9.5664078623723,7.8054014703498e-16,4.02147538207749e-14,25.5665560247513
"224652_at",-1.51402657017504,9.81304671969104,-9.5655419340745,7.83982306071189e-16,4.03540298600055e-14,25.5622320038016
